Ticket ID,Priority,Status,Subject,Description,Address,Raised At,Closed At,order_id
3P1361,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-12-16 07:53:34.160042+00:00,2025-12-16 08:23:34.160042+00:00,ORD792704
3P1362,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Surat,2025-12-15 03:46:34.160042+00:00,2025-12-18 03:46:34.160042+00:00,ORD443955
3P1363,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Pune,2025-12-30 00:08:34.160042+00:00,2025-12-30 02:08:34.160042+00:00,ORD306462
3P1364,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-11-26 00:13:34.160042+00:00,,ORD440037
3P1365,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2026-01-11 02:59:34.160042+00:00,,ORD469841
3P1366,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Pune,2025-12-12 04:02:34.160042+00:00,,ORD645474
3P1367,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2025-12-27 19:16:34.160042+00:00,2025-12-27 20:16:34.160042+00:00,ORD281089
3P1368,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Delhi,2026-01-17 09:18:34.160042+00:00,,ORD784405
3P1369,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Chandigarh,2026-02-06 08:33:34.160042+00:00,,ORD721624
3P1370,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Delhi,2025-12-22 06:46:34.160042+00:00,2025-12-22 07:16:34.160042+00:00,ORD361637
3P1371,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Mumbai,2025-12-03 20:40:34.160042+00:00,2025-12-04 00:40:34.160042+00:00,ORD206630
3P1372,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Chennai,2026-01-22 00:13:34.160042+00:00,2026-01-22 01:13:34.160042+00:00,ORD695072
3P1373,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Delhi,2025-12-16 07:44:34.160042+00:00,2025-12-16 11:44:34.160042+00:00,ORD160166
1P1374,P1,CLOSED,Vendor dispatch system outage,Primary vendor's dispatch system crashed — no shipments processed in last 48 hours.,Jaipur,2026-01-21 07:16:34.160042+00:00,2026-01-22 07:16:34.160042+00:00,ORD916467
3P1375,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-01-29 02:35:34.160042+00:00,,ORD510681
1P1376,P1,OPEN,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Kolkata,2025-12-29 06:30:34.160042+00:00,,ORD988422
1P1377,P1,OPEN,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Jaipur,2026-02-01 14:05:34.160042+00:00,,ORD940034
3P1378,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Chennai,2025-11-27 14:24:34.160042+00:00,2025-11-27 15:24:34.160042+00:00,ORD457113
3P1379,P3,OPEN,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2025-12-18 05:39:34.160042+00:00,,ORD811309
3P1380,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-02-04 21:00:34.160042+00:00,2026-02-04 21:30:34.160042+00:00,ORD642071
3P1381,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Lucknow,2025-12-13 15:22:34.160042+00:00,2025-12-13 19:22:34.160042+00:00,ORD901410
1P1382,P1,OPEN,Supplier stock-out on critical item,Vendor confirmed zero stock for product ABC123 (fast-moving category). No ETA available.,Hyderabad,2026-01-13 10:47:34.160042+00:00,,ORD857712
2P1383,P2,OPEN,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Hyderabad,2026-02-07 04:49:34.160042+00:00,,ORD247025
3P1384,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Pune,2025-12-04 08:21:34.160042+00:00,2025-12-04 08:51:34.160042+00:00,ORD434745
3P1385,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Mumbai,2025-12-07 15:22:34.160042+00:00,2025-12-07 23:22:34.160042+00:00,ORD491061
3P1386,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2025-11-25 13:34:34.160042+00:00,2025-11-26 13:34:34.160042+00:00,ORD846053
2P1387,P2,OPEN,Refund not credited within 1 business day,Prime member eligible for instant refund — amount deducted but not credited back after 36 hours.,Lucknow,2026-02-04 22:55:34.160042+00:00,,ORD207504
3P1388,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Indore,2026-01-29 16:39:34.160042+00:00,2026-01-29 18:39:34.160042+00:00,ORD696480
3P1389,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Ahmedabad,2025-12-28 17:39:34.160042+00:00,2025-12-29 01:39:34.160042+00:00,ORD318550
2P1390,P2,OPEN,Refund not credited within 1 business day,Prime member eligible for instant refund — amount deducted but not credited back after 36 hours.,Delhi,2026-02-11 18:52:34.160042+00:00,,ORD603442
1P1391,P1,CLOSED,Bulk shipment stuck at customs,"Container with 12,000 units delayed at Nhava Sheva port due to documentation mismatch.",Hyderabad,2025-12-31 02:44:34.160042+00:00,2025-12-31 06:44:34.160042+00:00,ORD569704
3P1392,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-01-30 10:33:34.160042+00:00,2026-01-30 11:03:34.160042+00:00,ORD755718
2P1393,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Mumbai,2026-01-15 14:28:34.160042+00:00,2026-01-15 15:28:34.160042+00:00,ORD486985
3P1394,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2025-12-03 08:45:34.160042+00:00,2025-12-03 09:45:34.160042+00:00,ORD703762
3P1395,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Indore,2025-12-18 01:21:34.160042+00:00,2025-12-18 05:21:34.160042+00:00,ORD384866
3P1396,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Chandigarh,2026-01-09 14:53:34.160042+00:00,2026-01-09 16:53:34.160042+00:00,ORD288630
2P1397,P2,OPEN,Prime same-day delivery missed,Customer in Bangalore was promised same-day delivery but order is still in 'processing' status at 8 PM.,Jaipur,2026-01-13 14:53:34.160042+00:00,,ORD394474
2P1398,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Hyderabad,2025-12-08 02:23:34.160042+00:00,2025-12-08 03:23:34.160042+00:00,ORD136069
3P1399,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Hyderabad,2026-02-11 12:37:34.160042+00:00,2026-02-11 20:37:34.160042+00:00,ORD240154
3P1400,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Indore,2025-12-26 20:48:34.160042+00:00,2025-12-26 21:18:34.160042+00:00,ORD822169
3P1401,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-01-01 19:40:34.160042+00:00,,ORD785702
3P1402,P3,OPEN,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-02-08 23:11:34.160042+00:00,,ORD448558
1P1403,P1,CLOSED,Critical supply chain failure,Entire lot of high-demand SKU XXXX-5678 has not reached the central warehouse. Expected arrival was 3 days ago. Impacts multiple cities.,Kolkata,2025-12-27 03:36:34.160042+00:00,2025-12-27 05:36:34.160042+00:00,ORD984227
1P1404,P1,CLOSED,Vendor dispatch system outage,Primary vendor's dispatch system crashed — no shipments processed in last 48 hours.,Jaipur,2025-12-24 20:34:34.160042+00:00,2025-12-24 22:34:34.160042+00:00,ORD944652
3P1405,P3,CLOSED,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Delhi,2026-02-07 10:25:34.160042+00:00,2026-02-07 12:25:34.160042+00:00,ORD705415
3P1406,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Bangalore,2026-02-11 20:40:34.160042+00:00,2026-02-11 21:40:34.160042+00:00,ORD415115
3P1407,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Chandigarh,2026-01-30 02:38:34.160042+00:00,,ORD834970
3P1408,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Chennai,2026-01-18 09:00:34.160042+00:00,,ORD515745
2P1409,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Ahmedabad,2026-02-11 01:18:34.160042+00:00,2026-02-11 01:48:34.160042+00:00,ORD590499
3P1410,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-02-08 00:13:34.160042+00:00,2026-02-08 04:13:34.160042+00:00,ORD983701
1P1411,P1,CLOSED,Vendor dispatch system outage,Primary vendor's dispatch system crashed — no shipments processed in last 48 hours.,Hyderabad,2025-11-24 22:49:34.160042+00:00,2025-11-25 22:49:34.160042+00:00,ORD132281
2P1412,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Indore,2026-01-11 19:23:34.160042+00:00,2026-01-11 21:23:34.160042+00:00,ORD537321
3P1413,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Hyderabad,2026-02-01 08:11:34.160042+00:00,,ORD517215
3P1414,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2026-02-06 02:22:34.160042+00:00,2026-02-06 02:52:34.160042+00:00,ORD739188
1P1415,P1,CLOSED,Warehouse inventory mismatch – critical SKU,"Physical stock of emergency item XYZ789 is 0, but system shows 450 units.",Surat,2026-01-29 22:09:34.160042+00:00,2026-01-30 06:09:34.160042+00:00,ORD225931
3P1416,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Chandigarh,2026-01-17 08:53:34.160042+00:00,,ORD785217
1P1417,P1,CLOSED,Vendor dispatch system outage,Primary vendor's dispatch system crashed — no shipments processed in last 48 hours.,Hyderabad,2026-01-09 17:45:34.160042+00:00,2026-01-09 21:45:34.160042+00:00,ORD508122
3P1418,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Hyderabad,2025-12-31 09:27:34.160042+00:00,2025-12-31 13:27:34.160042+00:00,ORD586432
3P1419,P3,CLOSED,Delivery agent unreachable for last mile,Agent number +91-98XXXXXX45 not answering calls/WhatsApp since yesterday.,Indore,2026-02-10 10:50:34.160042+00:00,2026-02-10 12:50:34.160042+00:00,ORD639077
3P1420,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Patna,2026-01-23 19:05:34.160042+00:00,2026-01-23 20:05:34.160042+00:00,ORD774926
3P1421,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-02-05 19:09:34.160042+00:00,2026-02-05 20:09:34.160042+00:00,ORD397039
3P1422,P3,CLOSED,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Hyderabad,2026-02-08 23:17:34.160042+00:00,2026-02-09 03:17:34.160042+00:00,ORD281330
3P1423,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Hyderabad,2025-11-27 15:35:34.160042+00:00,2025-11-27 19:35:34.160042+00:00,ORD402488
2P1424,P2,CLOSED,Refund not credited within 1 business day,Prime member eligible for instant refund — amount deducted but not credited back after 36 hours.,Bangalore,2025-12-04 20:04:34.160042+00:00,2025-12-04 22:04:34.160042+00:00,ORD329741
3P1425,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2026-01-20 16:27:34.160042+00:00,2026-01-20 20:27:34.160042+00:00,ORD364069
2P1426,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Hyderabad,2026-01-19 09:32:34.160042+00:00,2026-01-19 13:32:34.160042+00:00,ORD721640
3P1427,P3,CLOSED,Partial order delivered,"Order had 3 items — only 1 was delivered, no communication about remaining items.",Kolkata,2025-12-04 06:04:34.160042+00:00,2025-12-04 10:04:34.160042+00:00,ORD106973
3P1428,P3,CLOSED,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Hyderabad,2025-12-04 08:28:34.160042+00:00,2025-12-05 08:28:34.160042+00:00,ORD195367
1P1429,P1,CLOSED,Vendor dispatch system outage,Primary vendor's dispatch system crashed — no shipments processed in last 48 hours.,Hyderabad,2025-11-27 04:17:34.160042+00:00,2025-11-27 06:17:34.160042+00:00,ORD964630
3P1430,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Hyderabad,2025-12-09 14:17:34.160042+00:00,,ORD758168
3P1431,P3,OPEN,Received completely wrong product,"Ordered Noise ColorFit Pro 5, received boAt Airdopes instead.",Chennai,2025-12-21 17:37:34.160042+00:00,,ORD813380
2P1432,P2,CLOSED,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Hyderabad,2026-01-11 12:38:34.160042+00:00,2026-01-11 16:38:34.160042+00:00,ORD844105
3P1433,P3,OPEN,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Mumbai,2026-01-07 09:26:34.160042+00:00,,ORD453848
3P1434,P3,OPEN,Standard delivery running late by 4+ days,Order #875421 placed 7 days ago still shows 'out for delivery' status.,Chandigarh,2026-01-08 19:46:34.160042+00:00,,ORD486199
2P1435,P2,CLOSED,Prime exclusive product out of stock after order,Order #9845123 for Prime-exclusive Echo Dot (new color) cancelled by system due to stock unavailability.,Bhopal,2025-11-29 08:12:34.160042+00:00,2025-11-29 09:12:34.160042+00:00,ORD100355
2P1436,P2,CLOSED,Priority delivery partner no-show,"Prime Blue Dart slot booked, but delivery agent marked 'not reachable' three times.",Hyderabad,2025-12-24 06:53:34.160042+00:00,2025-12-24 08:53:34.160042+00:00,ORD698628
3P1437,P3,OPEN,Damaged product delivered,Laptop sleeve arrived with torn packaging and visible scratch on product.,Lucknow,2026-01-03 21:12:34.160042+00:00,,ORD713373
3P1438,P3,CLOSED,Payment successful but order not confirmed,"₹1,499 deducted via UPI but order status stuck at 'payment pending' for 2 days.",Hyderabad,2026-02-13 17:30:34.160042+00:00,2026-02-13 21:30:34.160042+00:00,ORD122639
2P1439,P2,OPEN,Prime early access deal item delayed,Item from Prime Early Access sale not shipped even after 72-hour window.,Hyderabad,2026-01-09 07:02:34.160042+00:00,,ORD133039
3P1440,P3,CLOSED,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Surat,2025-12-13 13:18:34.160042+00:00,2025-12-13 15:18:34.160042+00:00,ORD609067
2P1441,P2,CLOSED,Refund not credited within 1 business day,Prime member eligible for instant refund — amount deducted but not credited back after 36 hours.,Hyderabad,2025-12-21 15:39:34.160042+00:00,2025-12-21 17:39:34.160042+00:00,ORD711244
3P1442,P3,OPEN,App crashed during payment – money deducted,App closed during Paytm payment flow. Money deducted but cart still active.,Hyderabad,2025-12-09 10:41:34.160042+00:00,,ORD822982
